Date_Stamp,Price,Open,High,Low,Change %
2008-05-07,123.53,121.76,123.93,120.54,1.39
2008-05-06,121.84,119.9,122.73,119.33,1.56
2008-05-05,119.97,116.5,120.36,116.05,3.14
2008-05-02,116.32,112.25,116.8,111.78,3.38
2008-05-01,112.52,114.6,115.23,110.3,-0.83
2008-04-30,113.46,115.36,116.7,113.3,-1.88
2008-04-29,115.63,118.84,118.84,114.95,-2.63
2008-04-28,118.75,118.95,119.93,118.16,0.19
2008-04-25,118.52,115.95,119.55,114.51,2.12
2008-04-24,116.06,117.93,118.3,114.25,-1.89
2008-04-23,118.3,118.33,118.69,116.45,-0.9
2008-04-22,119.37,117.53,119.9,116.85,1.61
2008-04-21,117.48,116.93,117.83,115.65,0.68
2008-04-18,116.69,115,117,112.72,1.59
2008-04-17,114.86,115,115.54,114.1,-0.06
2008-04-16,114.93,113.85,115.14,112.19,1
2008-04-15,113.79,111.8,114.08,111.8,1.82
2008-04-14,111.76,110,111.99,109.56,1.47
2008-04-11,110.14,110.06,110.82,108.92,0.03
2008-04-10,110.11,110.7,112.2,108.75,-0.69
2008-04-09,110.87,108.75,112.21,107.95,2.18
2008-04-08,108.5,108.88,109.64,107.64,-0.54
2008-04-07,109.09,106.12,109.48,105.86,2.69
2008-04-04,106.23,104.26,106.38,104.03,2.31
2008-04-03,103.83,104.53,106.44,103.21,-0.95
2008-04-02,104.83,100.83,105.1,99.84,3.81
2008-04-01,100.98,101.57,102.55,99.55,-0.59
2008-03-31,101.58,105.12,106.78,100.25,-3.83
2008-03-28,105.62,107.19,107.63,104.71,-1.82
2008-03-27,107.58,106,108.22,105.03,1.59
2008-03-26,105.9,101.55,106.36,101.43,4.62
2008-03-25,101.22,100.43,101.86,99.13,0.36
2008-03-24,100.86,101.7,102.42,99.95,-0.96
2008-03-20,101.84,102.1,102.69,98.65,-2.53
2008-03-19,104.48,108.8,108.98,102.95,-4.51
2008-03-18,109.42,106.15,109.8,105.68,3.54
2008-03-17,105.68,110.1,111.8,103.23,-4.11
2008-03-14,110.21,110.24,110.92,108.84,-0.11
2008-03-13,110.33,110.06,111,108.76,0.37
2008-03-12,109.92,108.65,110.2,107.09,1.08
2008-03-11,108.75,107.91,109.72,106.61,0.79
2008-03-10,107.9,105.25,108.21,104.08,2.62
